dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,city,state,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,gas_ert_min_time,gas_ert_max_time,water_ert_min_time,water_ert_max_time,egauge_min_time,egauge_max_time,use,grid,gen,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
547,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,,,,,,2014-02-25,,1946,2920.0,1772.0,1148.0,,,, , , , , ,yes,,,,,,,,2014-04-11 19:00:00-05,2019-03-21 02:40:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,yes,,,yes,,,,,,,yes,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,
1879,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,,,,,,2014-02-25,,1989,4123.0,1773.0,1200.0,,,1150.0, , , , , , ,,,,,,,,2014-04-10 19:00:00-05,2019-03-21 02:48:00-05,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,,,,yes,,yes,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,
2931,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1949,1143.0,1143.0,,,,, , , , , ,yes,,,,,,,,2014-06-19 00:00:00-05,2019-03-21 02:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,yes,,yes,yes,yes,,,yes,,,,yes,,,yes,yes,,yes,yes,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
3104,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1992,1539.0,798.0,741.0,,,, , , , , ,yes,,,,,,,,2014-05-01 00:00:00-05,2016-11-19 05:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,
4601,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1992,,,,,,, , , , , ,yes,,,,,,,,2014-05-23 00:00:00-05,2018-10-30 03:59:00-05,yes,yes,,yes,,,,,,,yes,,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
6264,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1980,1030.0,1030.0,,,,, , , , , ,yes,,,,,,,,2014-06-20 00:00:00-05,2019-01-21 04:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
6888,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,,,,,,2014-02-25,,2004,3409.0,,,,,, , , , , ,yes,,,,,,,,2014-05-01 00:00:00-05,2018-10-30 03:59:00-05,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,yes,yes,yes,,,,yes,,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,yes,,
8273,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1997,6147.0,2330.0,2606.0,,,1211.0, , , , , , ,,,,,,,,2014-06-19 00:00:00-05,2019-03-21 02:39:00-05,yes,yes,,yes,yes,,,,,,,,,,,,yes,,,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
8862,yes,Mobile Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1977,928.0,928.0,,,,, , , , , ,yes,,,,,,,,2014-04-23 00:00:00-05,2019-03-21 02:43:00-05,yes,yes,,yes,,,,,yes,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
9085,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1949,1763.0,1112.0,651.0,,,, , , , , ,yes,,,,,,,,2014-06-28 00:00:00-05,2018-06-03 06:59:00-05,yes,yes,,yes,,,,,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,yes,,yes,,,,,,,,yes,,,,,,,,,
9142,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,,4.0,,,,2014-02-25,,1990,2277.0,798.0,761.0,,,718.0, , , , , , ,,,,,,,,2014-07-31 19:00:00-05,2017-11-22 04:35:00-06,yes,yes,yes,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
9156,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1991,1589.0,750.0,839.0,,,, , , , , , ,,,,,,,,2014-06-26 00:00:00-05,2018-11-10 05:59:00-06,yes,yes,,yes,yes,,,,,,,,,,,,yes,,,,yes,yes,,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,
9958,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-02-25,,1983,1176.0,564.0,612.0,,,, , , , , ,yes,,,,,,,,2014-09-24 00:00:00-05,2019-03-21 02:45:00-05,yes,yes,,yes,,,,,yes,,,,,,,,yes,,,,yes,,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,
1586,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-02-26,2015-11-05,,751.0,,,,,, , , , , , ,,,,,,,,2014-03-01 00:00:00-06,2015-11-05 16:25:00-06,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
7409,,Apartment,,,,,,,Civita - Text Message,San Diego,California,,,,,,,2014-02-27,2014-12-31,,,,,,,, , , , , , ,,,,,,,,2014-05-08 19:00:00-05,2014-12-20 17:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
796,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-02-27,,1940,2621.0,1677.0,944.0,,,, , , , , ,yes,,,,,,,,2014-06-04 00:00:00-05,2019-02-25 02:59:00-06,yes,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,
7422,,Town Home,,,,,,,Civita - Control,San Diego,California,,,,,,,2014-03-03,2014-07-18,,2110.0,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-03-03,,,,,,,,, , , , , , ,,,,2014-08-13 07:51:13-05,2019-04-05 22:55:42.78216-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5904,,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-03-05,2018-10-24,1993,2352.0,964.0,744.0,,,644.0, , , , , , ,,,,,,,,2014-05-24 00:00:00-05,2016-08-25 02:30:00-05,yes,yes,,yes,,,,,,,yes,,,,,,yes,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,yes,,,,,,,,
8886,,Apartment,,,,,,,Civita - Text Message,San Diego,California,,,,,,,2014-03-17,2014-08-31,,,,,,,, , , , , , ,,,,,,,,2014-05-08 19:00:00-05,2014-06-23 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
9585,,Apartment,,,,,,,Civita - Control,San Diego,California,,,,,,,2014-03-17,2015-01-31,,,,,,,, , , , , , ,,,,,,,,2014-05-06 19:00:00-05,2015-01-25 17:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
8395,,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-03-18,2018-10-24,1991,1559.0,798.0,761.0,,,, , , , , ,yes,,,,,,,,2014-07-23 00:00:00-05,2017-08-31 02:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
9950,,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-04-10,2014-07-18,2007,2001.0,1435.0,566.0,0.0,0.0,0.0, , , , , , ,,,,2014-06-17 18:42:10-05,2014-07-17 23:52:53-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,yes,Apartment,,,,,,,Civita - Text Message,San Diego,California,,,,,,,2014-04-10,,,,,,,,, , , , , , ,,,,,,,,2014-05-08 19:00:00-05,2014-08-17 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
3147,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-04-10,,2013,1435.0,602.0,833.0,,,, , , , , , ,,,,,,2015-08-20 13:19:00-05,2016-08-06 11:01:00-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-04-16,2018-10-17,1940,3311.0,1940.0,595.0,,,776.0, , , , , , ,,,,,,,,2014-05-28 00:00:00-05,2016-07-29 06:59:00-05,yes,yes,,yes,,,,,yes,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
5652,yes,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-04-16,,1954,2166.0,1083.0,,,,1083.0, , , , , , ,,,,,,,,2014-05-15 19:00:00-05,2018-03-11 05:30:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
4083,,Apartment,,,,,,,Civita - Control,San Diego,California,,,,,,,2014-04-18,2014-09-28,,,,,,,, , , , , , ,,,,,,,,2014-05-07 19:00:00-05,2014-09-23 23:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
7639,,Apartment,,,,,,,Civita - Text Message,San Diego,California,,,,,,,2014-04-18,2014-10-01,,,,,,,, , , , , , ,,,,,,,,2014-04-19 19:00:00-05,2014-09-26 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
203,,Single-Family Home,,,,,,,Civita - Control,San Diego,California,,,,,,,2014-04-18,2017-08-17,,1555.0,1555.0,,,,, , , , , , ,,,,,,,,2014-05-08 00:00:00-05,2016-05-05 09:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,yes,,,yes,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
1524,,Single-Family Home,,,,,,,Civita - Text Message,San Diego,California,,,,,,,2014-04-18,2018-10-17,,2050.0,2050.0,,,,, , , , , ,yes,,,,,,,,2014-07-10 00:00:00-05,2016-05-10 03:38:00-05,yes,yes,,yes,,,,,,,,,,,,,,yes,,,yes,yes,,,,yes,,,,,,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
7719,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,South,6.3,6.3,,,2014-04-18,,2008,2919.0,1401.0,1518.0,0.0,0.0,0.0, , , , , , ,,,,,,2015-12-03 00:00:00-06,2018-01-08 23:59:00-06,2014-05-15 00:00:00-05,2018-06-30 23:59:00-05,yes,yes,yes,yes,,,,,,,yes,,,,,yes,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,yes,,,
5759,,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-04-21,2016-07-29,2008,1439.0,1439.0,0.0,0.0,0.0,0.0, ,yes, , , , ,,,,2014-07-15 13:50:09-05,2014-07-23 23:33:26-05,,,2014-04-30 19:00:00-05,2014-11-28 17:59:00-06,yes,yes,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-04-24,2015-06-18,,606.0,,,,,, , , , , , ,,,,,,,,2014-04-24 01:00:00-05,2015-02-13 14:59:00-06,yes,yes,,yes,,,,,yes,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,
136,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-04-30,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,,6.5,,,,2014-04-30,,2008,3678.0,1706.0,1972.0,,,, , , , , ,yes,,,,2014-11-28 18:36:51-06,2014-11-28 18:36:51-06,,,2014-07-12 00:00:00-05,2019-01-09 03:35:00-06,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,yes,Town Home,,,yes,,,,,Austin,Texas,,,,,,,2014-04-30,,2008,1576.0,778.0,798.0,0.0,,, , , , , ,yes,,,,,,2015-12-06 20:08:00-06,2017-07-01 23:59:00-05,2014-05-10 00:00:00-05,2018-06-30 23:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,yes,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,yes,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,
527,yes,Single-Family Home,,,,,,,Civita - Text Message,San Diego,California,,,,,,,2014-05-08,,,,,,,,, , , , , ,yes,,,,,,,,2014-07-08 19:00:00-05,2014-10-15 18:59:00-05,yes,yes,,yes,,,,,yes,,,,,,,,,yes,,,yes,yes,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
2361,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,,,,,,2014-05-13,,2009,3245.0,1779.0,1466.0,0.0,,, , , , , , ,,,,2016-04-15 21:26:52-05,2016-06-15 23:29:04-05,,,2014-05-13 08:26:00-05,2018-06-30 23:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,yes,,,
980,,Apartment,,,yes,,,,,Austin,Texas,,,,,,,2014-05-16,2015-05-15,,,,,,,, , , , , ,yes,,,,,,,,2014-05-25 19:00:00-05,2015-05-15 23:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
9251,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-05-21,2015-12-30,,627.0,,,,,, , , , , , ,,,,,,,,2014-05-22 00:00:00-05,2015-07-31 03:30:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,yes,,
3401,,Single-Family Home,,,,yes,,,,Austin,Texas,,,,,,,2014-05-21,2018-08-07,2013,3754.0,3754.0,0.0,0.0,0.0,0.0, , , , , , ,,,,,,,,2015-03-04 00:00:00-06,2018-08-07 05:36:00-05,yes,yes,,yes,yes,yes,,,yes,yes,,,,,,,yes,,,,yes,,yes,,yes,yes,yes,,,,,yes,,,,yes,yes,yes,yes,yes,,yes,,,,,,,,yes,,,,,yes,,,yes,,,,,,,,,
6348,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,,,,,,2014-06-11,,2013,2181.0,1627.0,554.0,,,, , , , , ,yes,,,,,,2016-02-28 00:02:00-06,2017-10-16 21:02:00-05,2014-07-12 00:00:00-05,2019-03-11 02:59:00-05,yes,yes,yes,yes,,,,,yes,yes,yes,yes,yes,,,yes,yes,,,,yes,,yes,,,yes,,yes,,,,,yes,,,yes,yes,yes,yes,yes,yes,,,,,,,yes,,yes,,,,,,,,yes,,,,,,,,,yes
6125,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-06-17,2015-11-16,,1200.0,,,,,, , , , , , ,,,,,,,,2014-06-18 00:00:00-05,2015-10-20 02:59:00-05,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,
6688,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-06-18,2015-04-30,,751.0,,,,,, , , , , , ,,,,,,,,2014-06-18 00:00:00-05,2015-04-30 23:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
9981,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-06-18,2015-06-17,,816.0,,,,,, , , , , , ,,,,,,,,2014-09-04 00:00:00-05,2015-06-17 04:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,,,
2520,,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-06-18,2017-06-19,,1400.0,,,,,, , , , , , ,,,,,,,,2014-07-26 00:00:00-05,2015-05-23 02:37:00-05,yes,yes,,yes,,,,,yes,,,,,,,,yes,,,,,,,yes,,yes,,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
3789,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-07-01,2015-01-31,,751.0,,,,,, , , , , , ,,,,,,,,2014-08-12 19:00:00-05,2014-12-29 17:59:00-06,yes,yes,,yes,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
9498,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-07-01,2015-06-17,,816.0,,,,,, , , , , , ,,,,,,,,2014-07-01 00:00:00-05,2015-06-17 08:56:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
436,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-07-01,2015-12-03,,627.0,,,,,, , , , , , ,,,,,,,,2014-07-01 00:00:00-05,2015-10-20 06:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
9182,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-07-01,2015-12-03,,832.0,,,,,, , , , , , ,,,,,,,,2014-07-12 00:00:00-05,2015-10-20 04:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,yes,,
2207,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-07-08,2016-06-16,,975.0,,,,,, , , , , , ,,,,,,,,2014-07-08 00:00:00-05,2015-09-15 02:59:00-05,yes,yes,,,,,,,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
6286,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-07-10,2015-12-03,,627.0,,,,,, , , , , , ,,,,,,,,2014-07-10 00:00:00-05,2015-10-10 02:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,yes,,
5400,,Single-Family Home,,,,,,,,Boulder,Colorado,,,,,,,2014-07-18,2018-10-24,1998,,,,,,, , , , , ,yes,,,,,,,,2014-09-25 00:00:00-05,2017-07-13 02:34:00-05,yes,yes,,yes,yes,,,,yes,,,,,,,,yes,,,,yes,,yes,,,,,yes,,yes,,,,,,,,yes,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,
4147,yes,Single-Family Home,,,,,,,,Boulder,Colorado,yes,,,,,,2014-07-18,,2008,,,,,,, , , , , , ,,,,,,,,2014-07-24 00:00:00-05,2019-03-21 02:42:00-05,yes,yes,yes,yes,yes,,,,,,,,,,,yes,yes,,,,yes,,yes,,,,,,,,,,yes,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
3953,yes,Single-Family Home,yes,,,,,,,Spring,Texas,yes,,,,,,2014-07-21,,,,,,,,, , , , , , ,,,,,,,,2014-07-22 00:00:00-05,2019-03-20 02:59:00-05,yes,yes,yes,yes,yes,,,,,,,,,,,,yes,,,,,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
2510,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-07-28,,2012,4660.0,2636.0,2024.0,0.0,0.0,0.0, , , , , , ,,,,,,,,2014-08-01 00:00:00-05,2016-05-10 05:40:00-05,yes,yes,,yes,yes,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,yes,,,,,,,yes,yes,,,,,,,,
7792,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-08-07,2015-02-09,,975.0,,,,,, , , , , , ,,,,,,,,2014-08-07 19:00:00-05,2014-12-20 17:59:00-06,yes,yes,,,,,,,yes,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
44,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-08-08,,,,,,,,, , , , , , ,,,,2014-08-12 03:30:29-05,2019-04-14 17:42:45.437173-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-08-08,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-08-08,,1975,2042.0,2042.0,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-08-08,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-08-08,,,,,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8596,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2014-08-08,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,,,,,,2014-08-08,,,,,,,,, , , , , , ,,,,2014-09-04 08:01:12-05,2017-01-06 10:18:52-06,,,2014-08-08 00:00:00-05,2019-03-13 02:47:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,yes,,,,,,,,yes,yes,yes,,,,,,,,yes,yes,,,,,,,,,,,yes,,yes,,,,,,,
7638,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-08-11,2015-06-17,,606.0,,,,,, , , , , , ,,,,,,,,2014-08-11 00:00:00-05,2015-06-17 04:35:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,
2873,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-08-12,2015-01-31,,712.0,,,,,, , , , , , ,,2014-09-05 22:36:29-05,2014-12-14 18:59:01-06,,,,,2014-08-12 19:00:00-05,2014-12-13 17:59:00-06,yes,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
6911,,Apartment,,,,,yes,,,Austin,Texas,,,,,,,2014-08-13,2015-06-04,,627.0,,,,,, , , , , , ,,,,,,,,2014-08-13 00:00:00-05,2015-04-09 03:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,yes,yes,,,,,,,yes,,
